left foot,,,,,,,,,,,,,,right foot,,,,,,,,,,,,,
accXg1024Hz,accYg1024Hz,accZg1024Hz,gyroXdegs1024Hz,gyroYdegs1024Hz,gyroZdegs1024Hz,HS_left,TO_left,turnLeft,turnRight,angleX_Left,angleY_Left,angleZ_Left,FF,accXg1024Hz,accYg1024Hz,accZg1024Hz,gyroXdegs1024Hz,gyroYdegs1024Hz,gyroZdegs1024Hz,HS_right,TO_right,turnLeft,turnRight,angleX_Right,angleY_Right,angleZ_Right,FF
3.947126,-2.146317,-1.116831,251.457967,-219.532584,150.577118,0,0,0,0,6.67841931,-9.67783738,30.50890253,0,0.039952,-1.284849,0.076626,-23.920042,1.144929,-86.29324,0,0,0,0,-0.36571086,-0.0708802,-4.40288488,0
3.945428,-2.819541,-1.994535,187.536565,-206.443029,106.062329,0,0,0,0,8.55378496,-11.74226767,31.56952582,0,0.016512,-1.292587,0.104246,-32.029058,-4.404267,-98.957368,0,0,0,0,-0.68600144,-0.11492287,-5.39245856,0
3.88088,-3.169781,-2.148441,17.185032,-154.895629,56.70558,0,0,0,0,8.72563528,-13.29122396,32.13658162,0,0.004628,-1.379727,0.073723,-38.427978,-8.357738,-114.029083,0,0,0,0,-1.07028122,-0.19850025,-6.53274939,0
3.519248,-2.619133,-1.660413,-172.25226,-91.444596,-5.301441,0,0,0,0,7.00311268,-14.20566992,32.08356721,0,0.039725,-1.44337,0.003538,-39.043372,-9.440075,-130.653405,0,0,0,0,-1.46071494,-0.292901,-7.83928344,0
0.894828,-5.122062,-0.654506,-255.837495,-29.61248,-72.324607,0,0,0,0,4.44473773,-14.50179472,31.36032114,0,0.050935,-1.479618,-0.090125,-35.354633,-7.248661,-149.440846,0,0,0,0,-1.81426127,-0.36538761,-9.3336919,0
-0.893438,-0.031347,0.724554,-60.313231,-160.700759,-230.936184,0,0,0,0,3.84160542,-16.10880231,29.0509593,0,0.070167,-1.582968,-0.183342,-29.615155,-1.291689,-169.60552,0,0,0,0,-2.11041282,-0.3783045,-11.0297471,0
-1.947263,-0.456079,0.356811,-154.143427,-13.23978,-227.465167,0,0,0,0,2.30017115,-16.24120011,26.77630763,0,0.054136,-1.725734,-0.256422,-13.759369,13.262624,-194.654566,0,0,0,0,-2.24800651,-0.24567826,-12.97629276,0
-1.248648,0.201333,-0.780974,-224.441775,140.540663,-367.402988,0,0,0,0,0.0557534,-14.83579348,23.10227775,0,-0.020103,-1.946776,-0.222858,-5.397296,16.611102,-224.71539,0,0,0,0,-2.30197947,-0.07956724,-15.22344666,0
0.79986,-0.41053,-1.156399,-76.226161,213.462913,-424.000101,0,1,0,0,-0.70650821,-12.70116435,18.86227674,0,0.002445,-2.15367,-0.428714,12.475945,21.585826,-262.213018,0,0,0,0,-2.17722002,0.13629102,-17.84557684,0
1.352862,-1.155922,-0.982277,56.054468,131.777057,-364.848015,0,0,0,0,-0.14596353,-11.38339378,15.21379659,0,0.013065,-2.325089,-0.638654,37.988849,42.698163,-306.177705,0,0,0,0,-1.79733153,0.56327265,-20.90735389,0
1.384185,-1.549446,-0.631248,41.655094,37.31085,-260.054614,0,0,0,0,0.27058741,-11.01028528,12.61325045,0,-0.030755,-2.531436,-0.754042,55.63713,64.391484,-355.165186,0,0,0,0,-1.24096023,1.20718749,-24.45900575,0
0.658887,-1.351918,-0.319901,85.380468,-60.006774,-183.729113,0,0,0,0,1.12439209,-11.61035302,10.77595932,0,-0.127934,-2.637014,-0.592129,68.949778,73.661168,-403.13662,0,0,0,0,-0.55146245,1.94379917,-28.49037195,0
0.096769,-1.397752,0.272622,102.804884,-71.656648,-145.82066,0,0,0,0,2.15244093,-12.3269195,9.31775272,0,-0.042213,-2.82756,-0.247251,65.021654,76.778553,-450.595507,0,0,0,0,0.09875409,2.7115847,-32.99632702,0
0.013127,-1.395023,0.485599,51.391786,-28.782707,-117.596622,0,0,0,0,2.66635879,-12.61474657,8.1417865,0,0.163649,-2.711414,-0.105107,41.73293,69.312353,-478.044016,0,0,0,0,0.51608339,3.40470823,-37.77676718,0
0.073058,-1.30751,0.369133,-13.672434,11.613995,-89.821982,0,0,0,0,2.52963445,-12.49860662,7.24356668,0,0.425693,-3.337977,-0.028141,-16.533123,65.826312,-482.954382,0,0,0,0,0.35075216,4.06297135,-42.606311,0
0.228982,-1.013256,0.012648,-47.268946,14.914534,-74.180897,0,0,0,0,0,0,0,1,0.299955,-3.682068,-0.059702,4.918697,56.976362,-485.592296,1,0,0,0,0.39993913,4.63273497,-47.46223396,0
0.201119,-0.977419,-0.017182,-11.062963,-6.268484,-51.574334,0,0,0,0,0,0,0,1,-0.174168,-3.399375,-0.11279,40.366695,44.847583,-465.170206,0,0,0,0,0.80360608,5.0812108,-52.11393602,0
0.057367,-1.124517,0.185792,4.512326,-14.395128,-33.974064,0,0,0,0,0,0,0,1,-1.651423,-1.894524,-0.589449,135.737442,55.750251,-404.312601,0,0,0,0,2.1609805,5.63871331,-56.15706203,0
0.021574,-1.060908,0.141204,-21.783915,-1.215901,-24.265109,0,0,0,0,0,0,0,1,-2.522575,-0.199443,-1.170191,228.34889,26.727141,-267.118323,0,0,0,0,4.4444694,5.90598472,-58.82824526,0
0.037684,-0.941459,-0.005151,-35.25838,6.587686,-16.812924,0,0,0,0,0,0,0,1,-1.099268,0.199914,-0.551193,175.489203,-19.156356,-120.888374,0,0,0,0,6.19936143,5.71442116,-60.037129,0
-0.002273,-0.992991,0.039653,-16.746127,-1.493831,-11.787619,0,0,0,0,0,0,0,1,-1.909043,-0.337835,-0.88861,-21.451182,4.987114,51.75501,0,0,0,0,5.98484961,5.7642923,-59.5195789,0
-0.018302,-1.044595,0.084449,-15.367207,-5.510325,-13.021871,0,0,0,0,0,0,0,1,-1.666135,-1.165626,-0.786495,26.395956,-12.334575,112.054448,0,0,0,0,6.24880917,5.64094655,-58.39903442,0
0.009708,-0.981101,0.028436,-25.479591,-0.247409,-11.815887,0,0,0,0,0,0,0,1,-1.334268,-0.993957,-0.653607,59.939729,-7.953823,99.608448,0,0,0,0,6.84820646,5.56140832,-57.40294994,0
0.001762,-0.957146,-0.005394,-22.160308,-1.395024,-9.028278,0,0,0,0,0,0,0,1,-1.161747,-0.472261,-0.647239,52.830744,-3.032362,106.674509,0,0,0,0,7.3765139,5.5310847,-56.33620485,0
-0.022243,-1.008726,0.039405,-15.025384,-1.24108,-7.10862,0,0,0,0,0,0,0,1,-1.102379,-0.226547,-0.551828,9.750542,5.926122,128.048187,0,0,0,0,7.47401932,5.59034592,-55.05572298,0
-0.02224,-1.008779,0.047008,-16.950671,-1.828734,-6.973247,0,0,0,0,0,0,0,1,-1.113114,-0.34015,-0.433564,-14.434893,7.169383,158.103492,0,0,0,0,7.32967039,5.66203975,-53.47468806,0
-0.01422,-0.981028,0.028443,-18.41693,-2.474871,-7.23637,0,0,0,0,0,0,0,1,-1.116041,-0.5013,-0.338463,-14.269947,1.982916,183.038125,0,0,0,0,7.18697092,5.68186891,-51.64430681,0
-0.010268,-1.000812,0.031925,-15.802184,-3.795805,-6.595471,0,0,0,0,0,0,0,1,-1.044612,-0.484808,-0.272686,-9.986418,-6.005487,200.406798,0,0,0,0,7.08710674,5.62181404,-49.64023883,0
-0.006263,-0.992952,0.035853,-15.58758,-3.856391,-6.690517,0,0,0,0,0,0,0,1,-0.926341,-0.405398,-0.254691,-20.859927,-11.531182,212.641027,0,0,0,0,6.87850747,5.50650222,-47.51382856,0
-0.0023,-1.008839,0.047001,-15.248077,-3.91746,-6.665724,0,0,0,0,0,0,0,1,-0.799993,-0.420729,-0.236038,-41.151134,-13.850884,223.470862,0,0,0,0,6.46699613,5.36799338,-45.27911994,0
-0.006241,-0.98516,0.051186,-18.401187,-3.272238,-7.517329,0,0,0,0,0,0,0,1,-0.700811,-0.522712,-0.181312,-58.6243,-15.535786,235.203595,0,0,0,0,5.88075313,5.21263552,-42.92708399,0
0.005665,-1.01276,0.039332,-22.327278,-2.504345,-8.538573,0,0,0,0,0,0,0,1,-0.61315,-0.69166,-0.102522,-65.034688,-17.096921,249.665537,0,0,0,0,5.23040625,5.04166631,-40.43042862,0
0.005677,-1.004809,0.031856,-21.185357,-0.906702,-8.165827,0,0,0,0,0,0,0,1,-0.525872,-0.813538,-0.063191,-60.470521,-18.534757,267.073111,0,0,0,0,4.62570104,4.85631874,-37.75969751,0
0.001694,-1.004876,0.043262,-21.464183,-0.410817,-8.984547,0,0,0,0,0,0,0,1,-0.450592,-0.880229,-0.032004,-54.617292,-18.110011,285.274243,0,0,0,0,4.07952812,4.67521863,-34.90695508,0
-0.006288,-0.996638,-0.002226,-22.236303,-0.102618,-9.356321,0,0,0,0,0,0,0,1,-0.375699,-0.911726,-0.044098,-55.408354,-14.418943,300.575788,0,0,0,0,3.52544458,4.5310292,-31.9011972,0
-0.01026,-0.980619,-0.032383,-20.629996,0.273064,-10.133798,0,0,0,0,0,0,0,1,-0.343689,-0.986327,-0.000772,-62.634135,-8.836044,311.792374,0,0,0,0,2.89910323,4.44266876,-28.78327346,0
-0.002311,-0.996492,-0.025037,-18.660446,0.157785,-10.938061,0,0,0,0,0,0,0,1,-0.311611,-1.10834,0.039004,-70.839442,-3.675357,321.489729,0,0,0,0,2.19070881,4.40591519,-25.56837617,0
0.017649,-0.992788,0.001631,-20.837953,1.538982,-11.247016,0,0,0,0,0,0,0,1,-0.30712,-1.266016,0.071452,-72.865985,0.522136,331.975174,0,0,0,0,1.46204896,4.41113655,-22.24862443,0
0.017623,-1.004582,-0.006163,-16.550322,-0.383266,-12.488754,0,0,0,0,0,0,0,1,-0.306722,-1.348684,0.103362,-68.489266,2.902144,342.130347,0,0,0,0,0.7771563,4.44015799,-18.82732096,0
0.001718,-0.98492,0.013168,-18.002575,-0.324325,-12.445499,0,0,0,0,0,0,0,1,-0.310193,-1.48272,0.131784,-61.040344,2.404428,350.321405,0,0,0,0,0.16675286,4.46420227,-15.32410691,0
0.009665,-0.988578,-0.032516,-14.896329,-1.456549,-12.43259,0,0,0,0,0,0,0,1,-0.32952,-1.589188,0.156213,-57.81083,-1.109327,356.290848,0,0,0,0,-0.41135544,4.453109,-11.76119843,0
0.025617,-1.000816,0.016707,-18.245295,-0.389406,-11.873514,0,0,0,0,-0.18245295,-0.00389406,-0.11873514,0,-0.352485,-1.746777,0.208434,-58.654058,-11.130718,360.517205,0,0,0,0,-0.99789602,4.34180182,-8.15602638,0
0.025602,-1.008714,0.01658,-14.713018,-1.144936,-13.142906,0,0,0,0,-0.32958313,-0.01534342,-0.2501642,0,-0.343896,-1.924062,0.256641,-56.93627,-27.644107,363.7602,0,0,0,0,-1.56725872,4.06536075,-4.51842438,0
0.013632,-1.012653,0.020322,-16.77118,-2.391919,-15.997218,0,0,0,0,-0.49729493,-0.03926261,-0.41013638,0,-0.284346,-2.054058,0.276705,-54.225207,-50.216919,365.687439,0,0,0,0,-2.10951079,3.56319156,-0.86154999,0
0.013585,-1.03632,0.016138,-22.436806,-2.906863,-18.880695,0,0,0,0,-0.72166299,-0.06833124,-0.59894333,0,-0.177805,-2.180331,0.253348,-57.869014,-75.259214,368.293604,0,0,0,0,-2.68820093,2.81059942,2.82138605,0
0.029563,-1.028629,0.039069,-19.805876,-6.695182,-22.074414,0,0,0,0,-0.91972175,-0.13528306,-0.81968747,0,0.031014,-2.417401,0.167447,-65.493478,-97.733388,374.626406,0,0,0,0,-3.34313571,1.83326554,6.56765011,0
0.029607,-1.017098,0.084879,-15.196246,-12.353484,-25.525241,0,0,0,0,-1.07168421,-0.2588179,-1.07493988,0,0.444438,-2.686083,0.013665,-63.408747,-109.272377,382.88801,0,0,0,0,-3.97722318,0.74054177,10.39653021,0
0.073539,-1.001936,0.157349,-10.764405,-16.236037,-27.86087,0,0,0,0,-1.17932826,-0.42117827,-1.35354858,0,0.976121,-2.926807,-0.137371,-59.420494,-102.462,385.832409,0,0,0,0,-4.57142812,-0.28407823,14.2548543,0
-0.023009,-1.350657,-0.201831,-6.975265,-20.19879,-32.489966,0,0,0,0,-1.24908091,-0.62316617,-1.67844824,0,1.524351,-3.194358,-0.190575,-54.611271,-82.521491,378.881609,0,0,0,0,-5.11754083,-1.10929314,18.04367039,0
-0.018684,-1.168857,-0.221712,-16.151275,-4.274166,-47.003169,0,0,0,0,-1.41059366,-0.66590783,-2.14847993,0,2.107301,-3.367681,-0.322984,-24.079422,-57.483413,360.259639,0,0,0,0,-5.35833505,-1.68412727,21.64626678,0
-0.030795,-1.260042,-0.16615,1.339641,-9.624186,-52.490871,0,0,0,0,-1.39719725,-0.76214969,-2.67338864,0,2.904385,-3.032963,-0.6917,24.992129,-22.433829,329.274025,0,0,0,0,-5.10841376,-1.90846556,24.93900703,0
-0.034755,-1.256397,-0.120466,-2.902805,-3.334161,-62.805618,0,0,0,0,-1.4262253,-0.7954913,-3.30144482,0,3.940144,-2.141716,-1.164336,41.531707,37.561553,289.672617,0,0,0,0,-4.69309669,-1.53285003,27.8357332,0
-0.026821,-1.288277,-0.082963,-0.09111,-2.189928,-74.148246,0,0,0,0,-1.4271364,-0.81739058,-4.04292728,0,4.793982,-1.405547,-1.215915,-18.935824,125.936491,247.886734,0,0,0,0,-4.88245493,-0.27348512,30.31460054,0
-0.058752,-1.287785,-0.139975,-1.303882,4.694654,-85.511278,0,0,0,0,-1.44017522,-0.77044404,-4.89804006,0,4.934087,-1.161302,-0.331242,-122.149489,211.942134,196.51328,0,0,0,0,-6.10394982,1.84593622,32.27973334,0
-0.070805,-1.322973,-0.186163,5.961778,12.427283,-97.767095,0,0,0,0,-1.38055744,-0.64617121,-5.87571101,0,4.570546,-1.605394,1.051525,-200.118318,244.576777,132.89998,0,0,0,0,-8.105133,4.29170399,33.60873314,0
-0.074902,-1.390384,-0.145427,8.678215,18.019545,-113.17557,0,0,0,0,-1.29377529,-0.46597576,-7.00746671,0,3.956843,-2.63365,2.041895,-185.539025,208.563277,55.185493,0,0,0,0,-9.96052325,6.37733676,34.16058807,0
-0.063033,-1.462108,-0.059142,7.612273,19.354767,-132.178619,0,0,0,0,-1.21765256,-0.27242809,-8.3292529,0,2.290017,-5.564188,2.48431,-46.471371,126.307974,-35.8028,0,0,0,0,-10.42523696,7.6404165,33.80256007,0
-0.039251,-1.557484,0.015352,5.568407,18.329871,-152.528925,0,0,0,0,-1.16196849,-0.08912938,-9.85454215,0,2.60924,-1.719652,-0.797095,5.677087,27.371685,-340.594019,0,0,0,0,-10.36846609,7.91413335,30.39661988,0
-0.047456,-1.688066,0.055071,3.318245,12.626137,-176.972419,0,0,0,0,-1.12878604,0.03713199,-11.62426634,0,-0.052143,-2.572853,-0.992088,99.837591,64.189977,-263.957264,0,0,0,0,-9.37009018,8.55603312,27.75704724,0
-0.05581,-1.90579,0.131403,-1.556812,9.303242,-204.720982,0,0,0,0,-1.14435416,0.13016441,-13.67147616,0,-1.965732,-0.897221,-0.704013,154.151897,-39.826961,-363.533879,0,0,0,0,-7.82857121,8.15776351,24.12170845,0
-0.079969,-2.064731,0.280925,-22.137642,-1.661178,-238.622935,0,0,0,0,-1.36573058,0.11355263,-16.05770551,0,-0.890614,-0.009088,0.418501,218.006113,-102.053987,-480.638593,0,1,0,0,-5.64851008,7.13722364,19.31532252,0
-0.080007,-2.116963,0.40935,-51.18108,-11.480766,-276.242546,0,0,0,0,-1.87754138,-0.00125503,-18.82013097,0,0.697448,-0.817093,0.599589,-1.582914,-126.047437,-423.458898,0,0,0,0,-5.66433922,5.87674927,15.08073354,0
-0.116148,-2.251225,0.422402,-63.855949,-25.535314,-315.785572,0,0,0,0,-2.51610087,-0.25660817,-21.97798669,0,0.845846,-1.605691,0.193814,44.283107,-92.720865,-335.579951,0,0,0,0,-5.22150815,4.94954062,11.72493403,0
-0.204594,-2.703383,0.738302,-70.865458,-46.254296,-359.892943,0,0,0,0,-3.22475545,-0.71915113,-25.57691612,0,1.014628,-1.297185,0.706279,37.19458,-49.494248,-269.155298,0,0,0,0,-4.84956235,4.45459814,9.03338105,0
-0.176853,-2.761781,0.604284,-114.828895,-52.241277,-410.952738,0,0,0,0,-4.3730444,-1.2415639,-29.6864435,0,0.759732,-1.375725,0.341349,-31.437516,29.936413,-200.374232,0,0,0,0,-5.16393751,4.75396227,7.02963873,0
0.137793,-2.955689,0.521228,-95.590071,-71.27473,-452.413755,0,0,0,0,-5.32894511,-1.9543112,-34.21058105,0,0.424827,-1.368645,-0.156543,-49.162686,41.730416,-139.806371,0,0,0,0,-5.65556437,5.17126643,5.63157502,0
0.244329,-3.511668,0.344947,-111.533331,-60.953655,-466.914847,1,0,0,0,-6.44427842,-2.56384775,-38.87972952,0,0.234081,-1.303438,-0.339295,-19.598132,19.785898,-98.616907,0,0,0,0,-5.85154569,5.36912541,4.64540595,0
0.220356,-3.519046,0.280201,-153.788362,-74.830147,-464.708604,0,0,0,0,-7.98216204,-3.31214922,-43.52681556,0,0.144137,-1.128758,-0.191308,23.37005,-2.057928,-79.465603,0,0,0,0,0,0,0,1
0.172747,-3.4048,0.342888,-171.15718,-74.789456,-460.419649,0,0,0,0,-9.69373384,-4.06004378,-48.13101205,0,0.227617,-0.965592,-0.056359,21.123317,5.293025,-68.939707,0,0,0,0,0,0,0,1
-0.304537,-2.8538,0.830953,-203.168522,-75.078402,-429.12018,0,0,0,0,-11.72541906,-4.8108278,-52.42221385,0,0.195572,-1.045347,-0.145433,-5.614429,13.272307,-47.958678,0,0,0,0,0,0,0,1
-1.194054,-0.921674,1.101882,-278.933517,-81.766213,-365.291959,0,0,0,0,-14.51475423,-5.62848993,-56.07513344,0,0.143929,-1.097326,-0.211098,-2.188525,7.398101,-30.671665,0,0,0,0,0,0,0,1
-2.590656,0.716451,1.276964,-256.737758,-67.90626,-267.086618,0,0,0,0,-17.08213181,-6.30755253,-58.74599962,0,0.116872,-1.009757,-0.113788,22.105497,-0.757644,-21.456735,0,0,0,0,0,0,0,1
-1.122243,1.292669,0.688939,-148.740744,-57.644708,-215.146931,0,0,0,0,-18.56953925,-6.88399961,-60.89746893,0,0.109231,-0.973901,-0.070985,17.399139,2.29754,-16.330084,0,0,0,0,0,0,0,1
-1.185783,-0.686469,0.782506,115.707459,-114.476951,-4.348453,0,0,0,0,-17.41246466,-8.02876912,-60.94095346,0,0.089111,-1.029783,-0.140785,5.189237,6.254982,-11.230156,0,0,0,0,0,0,0,1
-1.976348,-1.043711,0.248492,28.608214,-66.063389,77.643821,0,0,0,0,-17.12638252,-8.68940301,-60.16451525,0,0.073528,-1.037532,-0.117138,16.147362,4.605255,-9.132652,0,0,0,0,0,0,0,1
-1.606257,-1.435081,0.139425,-66.066638,-21.294754,106.626313,0,0,0,0,-17.7870489,-8.90235055,-59.09825212,0,0.081608,-1.005648,-0.082252,22.840127,4.742779,-8.219329,0,0,0,0,0,0,0,1
-1.365661,-0.769034,0.237544,-103.722129,10.947456,95.110308,0,0,0,0,-18.82427019,-8.79287599,-58.14714904,0,0.07371,-1.013595,-0.086039,15.872513,6.771336,-6.434022,0,0,0,0,0,0,0,1
-1.15286,-0.055988,0.404864,-70.25848,29.022222,97.972185,0,0,0,0,-19.52685499,-8.50265377,-57.16742719,0,0.061902,-1.009645,-0.082063,16.511258,6.9828,-5.892022,0,0,0,0,0,0,0,1
-1.052868,0.089637,0.433798,3.199316,34.796012,108.036183,0,0,0,0,-19.49486183,-8.15469365,-56.08706536,0,0.077728,-0.99372,-0.070581,16.353544,6.673706,-4.7883,0,0,0,0,0,0,0,1
-1.05726,-0.099271,0.339506,52.562754,42.556815,124.132069,0,0,0,0,-18.96923429,-7.7291255,-54.84574467,0,0.065755,-0.993903,-0.090035,12.905278,7.595583,-3.728708,0,0,0,0,0,0,0,1
-1.041816,-0.339498,0.232975,61.111793,52.413165,144.178732,0,0,0,0,-18.35811636,-7.20499385,-53.40395735,0,0.065701,-1.009789,-0.101645,14.177354,8.330357,-4.573334,0,0,0,0,0,0,0,1
-0.958145,-0.371082,0.194423,51.128818,61.823121,167.38162,0,0,0,0,-17.84682818,-6.58676264,-51.73014115,0,0.053914,-1.00186,-0.09379,16.502499,9.217411,-5.83557,0,0,0,0,0,0,0,1
-0.806492,-0.31631,0.202868,47.774702,64.346019,193.035357,0,0,0,0,-17.36908116,-5.94330245,-49.79978758,0,0.069698,-0.993894,-0.090067,16.896444,10.166018,-5.955101,0,0,0,0,0,0,0,1
-0.678874,-0.316725,0.206627,58.405764,59.083645,218.99159,0,0,0,0,-16.78502352,-5.352466,-47.60987168,0,0.081613,-0.993772,-0.078433,16.234103,9.922716,-6.067603,0,0,0,0,0,0,0,1
-0.583394,-0.431327,0.174337,73.304019,49.727166,241.938846,0,0,0,0,-16.05198333,-4.85519434,-45.19048322,0,0.057927,-0.993861,-0.082152,15.73417,10.261105,-6.299306,0,0,0,0,0,0,0,1
-0.515915,-0.589257,0.137554,81.738787,39.403558,260.235192,0,0,0,0,-15.23459546,-4.46115876,-42.5881313,0,0.073764,-0.997709,-0.074429,15.928961,10.65988,-6.697281,0,0,0,0,0,0,0,1
-0.456394,-0.735263,0.093361,81.022855,29.949065,274.473053,0,0,0,0,-14.42436691,-4.16166811,-39.84340077,0,0.069818,-0.981894,-0.070607,16.091394,10.322844,-6.704325,0,0,0,0,0,0,0,1
-0.396747,-0.814083,0.042648,76.179764,22.232122,284.629982,0,0,0,0,-13.66256927,-3.93934689,-36.99710095,0,0.069829,-1.001667,-0.074367,15.416599,10.477523,-6.812022,0,0,0,0,0,0,0,1
-0.357008,-0.885207,0.030084,72.983416,15.691568,293.716664,0,0,0,0,-12.93273511,-3.78243121,-34.05993431,0,0.073876,-0.981761,-0.054999,15.414709,9.620024,-6.699125,0,0,0,0,0,0,0,1
-0.349205,-0.972004,0.013474,73.767863,10.074774,303.575718,0,0,0,0,-12.19505648,-3.68168347,-31.02417713,0,0.070048,-0.981647,-0.039328,15.43963,9.83399,-6.605147,0,0,0,0,0,0,0,1
-0.325474,-1.070671,-0.007133,76.545759,5.383167,313.406142,0,0,0,0,-11.42959889,-3.6278518,-27.89011571,0,0.077913,-0.985607,-0.043271,14.700798,8.15206,-6.732637,0,0,0,0,0,0,0,1
-0.297829,-1.21292,-0.009435,79.585215,2.234041,322.254458,0,0,0,0,-10.63374674,-3.60551139,-24.66757113,0,0.074122,-0.98941,-0.02366,14.948608,6.98861,-6.842838,0,0,0,0,0,0,0,1
-0.294109,-1.351094,-0.019268,81.737388,0.039109,330.5826,0,0,0,0,-9.81637286,-3.6051203,-21.36174513,0,0.070105,-0.981585,-0.031508,14.245539,6.224161,-6.684471,0,0,0,0,0,0,0,1
-0.290245,-1.418292,-0.012749,83.849817,-0.58738,338.686629,0,0,0,0,-8.97787469,-3.6109941,-17.97487884,0,0.070121,-0.989482,-0.031448,14.238669,6.377688,-6.835935,0,0,0,0,0,0,0,1
-0.302469,-1.552469,-0.022513,85.381904,1.349907,349.728456,0,0,0,0,-8.12405565,-3.59749503,-14.47759428,0,0.089797,-1.013216,-0.043157,14.93992,5.153077,-7.262433,0,0,0,0,0,0,0,1
-0.302824,-1.738073,-0.025506,86.874742,6.666842,360.87708,0,0,0,0,-7.25530823,-3.53082661,-10.86882348,0,0.077977,-1.017194,-0.043031,16.54189,3.98992,-8.349972,0,0,0,0,0,0,0,1
-0.275279,-1.931632,-0.032437,90.891358,16.13153,367.443757,0,0,0,0,-6.34639465,-3.36951131,-7.19438591,0,0.078097,-1.005194,-0.023572,18.745053,2.151541,-9.242322,0,0,0,0,0,0,0,1
-0.191858,-2.101642,-0.042806,97.987879,29.466149,369.803273,0,0,0,0,-5.36651586,-3.07484982,-3.49635318,0,0.081998,-1.013143,-0.031363,22.33193,0.002925,-9.643913,0,0,0,0,0,0,0,1
-0.052625,-2.287776,-0.030638,109.96906,44.452751,369.403055,0,0,0,0,-4.26682526,-2.63032231,0.19767737,0,0.086056,-1.01301,-0.015755,21.437368,0.068354,-10.484446,0,0,0,0,0.21437368,0.00068354,-0.10484446,0
0.285976,-2.506531,0.041779,123.298238,57.20329,368.098196,0,0,0,0,-3.03384288,-2.05828941,3.87865933,0,0.074392,-1.008905,0.00777,18.526186,-3.322,-11.202397,0,0,0,0,0.39963554,-0.03253646,-0.21686843,0
0.716403,-2.678335,0.13774,137.811365,60.490248,366.891231,0,0,0,0,-1.65572923,-1.45338693,7.54757164,0,0.078277,-1.008957,-8.20E-05,16.508827,-5.578646,-12.845009,0,0,0,0,0.56472381,-0.08832292,-0.34531852,0
1.110821,-2.897022,0.175925,155.735378,51.562177,363.880024,0,0,0,0,-0.09837545,-0.93776516,11.18637188,0,0.086249,-1.008845,0.011584,16.156789,-6.492817,-14.04478,0,0,0,0,0.7262917,-0.15325109,-0.48576632,0
1.572947,-3.163331,0.217126,161.707777,37.175218,355.611915,0,0,0,0,1.51870232,-0.56601298,14.74249103,0,0.07446,-1.028615,0.01183,12.30387,-8.864868,-16.879624,0,0,0,0,0.8493304,-0.24189977,-0.65456256,0
2.155308,-3.113978,0.248175,137.941904,18.995014,336.075648,0,0,0,0,2.89812136,-0.37606284,18.10324751,0,0.074427,-1.040522,0.0041,9.493418,-12.858943,-20.550935,0,0,0,0,0.94426458,-0.3704892,-0.86007191,0
2.806361,-2.615173,0.362493,115.839999,-52.996724,263.311851,0,0,0,0,4.05652135,-0.90603008,20.73636602,0,0.070519,-1.072149,0.000462,1.354295,-13.53037,-26.318822,0,0,0,0,0.95780753,-0.5057929,-1.12326013,0
3.449748,-1.930081,0.384768,157.37777,-112.888516,220.341239,0,0,0,0,5.63029905,-2.03491524,22.93977841,0,0.097967,-1.068288,-0.01934,-10.756206,-12.649559,-36.806567,0,0,0,0,0.85024547,-0.63228849,-1.4913258,0
3.793238,-1.553047,-0.031266,217.449113,-167.998756,173.824781,0,0,0,0,7.80479018,-3.7149028,24.67802622,0,0.149152,-1.175077,-0.058042,-26.399729,-9.868576,-45.731105,0,0,0,0,0.58624818,-0.73097425,-1.94863685,0
3.880103,-1.808366,-0.841423,223.322555,-190.066877,127.327019,0,0,0,0,10.03801573,-5.61557157,25.95129641,0,-0.011318,-1.5501,0.004762,-48.771199,8.546278,-57.442529,0,0,0,0,0.09853619,-0.64551147,-2.52306214,0
3.818646,-2.441707,-1.748883,134.007775,-170.231124,78.34263,0,0,0,0,11.37809348,-7.31788281,26.73472271,0,0.063489,-1.368016,0.037967,-11.863874,-4.847645,-75.985697,0,0,0,0,-0.02010255,-0.69398792,-3.28291911,0
3.590135,-2.971497,-2.137559,-38.494632,-119.027391,18.54021,0,0,0,0,10.99314716,-8.50815672,26.92012481,0,0.02815,-1.383772,0.054012,-31.863601,2.689681,-85.905253,0,0,0,0,-0.33873856,-0.66709111,-4.14197164,0
3.255715,-2.759705,-1.776666,-193.942864,-61.373206,-46.888557,0,0,0,0,9.05371852,-9.12188878,26.45123924,0,0.059463,-1.383942,0.022479,-30.964818,-4.734272,-101.926462,0,0,0,0,-0.64838674,-0.71443383,-5.16123626,0
2.786721,-2.067197,-1.195074,-253.06274,-12.422882,-106.116504,0,0,0,0,6.52309112,-9.2461176,25.3900742,0,0.035782,-1.443379,0.00357,-36.830041,-2.70154,-133.318627,0,0,0,0,-1.01668715,-0.74144923,-6.49442253,0
-2.449343,-2.89089,2.568449,49.767462,-237.965276,-215.207782,0,0,0,0,7.02076574,-11.62577036,23.23799638,0,0.058835,-1.515195,-0.097738,-34.12251,-0.323902,-152.330088,0,0,0,0,-1.35791225,-0.74468825,-8.01772341,0
-1.202374,-1.164277,1.348902,-148.463215,-17.140107,-231.7422,0,0,0,0,5.53613359,-11.79717143,20.92057438,0,0.066128,-1.678047,-0.221689,-22.920857,7.012247,-176.573239,0,0,0,0,-1.58712082,-0.67456578,-9.7834558,0
